id,date,region_gr,region_en,region_id,population,color,cases,deaths,recovered,active,tests,daytotal,totaldose1,totaldose2,totaldose3,vaccinations_total,vaccrate,vaccrate2,newvacc1rate,newvacc2rate,posrate,rj_value,casesweek100k,casesfortnight100k
37215,2021-04-06,Αιτωλοακαρνανίας,Aetolia-Acarnania,13,210802,less25,38,0,0,0,0,848,17976,5899,0,23875,,,,,,3.25,70,129
37216,2021-04-06,"Αν. Αττικής","East Attica",17,502348,less500,269,0,0,0,0,1622,36064,14590,0,50654,,,,,,1.75,251,466
37217,2021-04-06,Άνδρου,Andros,11,9221,less25,0,0,0,0,0,77,887,312,0,1199,,,,,,0,54,119
37218,2021-04-06,Αργολίδας,Argolis,10,97044,less150,13,0,0,0,0,601,10598,4747,0,15345,,,,,,1.84,106,225
37219,2021-04-06,Αρκαδίας,Arcadia,10,86685,less150,23,0,0,0,0,468,10213,4558,0,14771,,,,,,0.83,159,240
37220,2021-04-06,Άρτας,Arta,6,67877,less25,2,0,0,0,0,330,7599,4727,0,12326,,,,,,0.38,40,75
37221,2021-04-06,Αχαΐας,Achaea,13,310298,less500,135,0,0,0,0,1219,28926,16626,0,45552,,,,,,1.26,260,489
37222,2021-04-06,Βοιωτίας,Boeotia,2,117920,less500,65,0,0,0,0,725,14507,5228,0,19735,,,,,,1.53,230,414
37223,2021-04-06,"Βορ. Τομ. Αθηνών","North Athens Regional Unit",18,592490,less150,208,0,0,0,0,4552,145926,102437,0,248363,,,,,,1.75,197,382
37224,2021-04-06,Γρεβενών,Grevena,14,31757,less500,17,0,0,0,0,244,4267,2317,0,6584,,,,,,0.71,246,438
37225,2021-04-06,Δράμας,Drama,5,98287,less150,29,0,0,0,0,411,9537,5517,0,15054,,,,,,1.72,105,155
37226,2021-04-06,"Δυτ. Αττικής","West Attica",19,160927,less500,144,0,0,0,0,542,10892,5497,0,16389,,,,,,1.23,484,812
37227,2021-04-06,"Δυτ. Τομ Αθηνών","West Athens Regional Unit",20,489675,less500,289,0,0,0,0,2890,52741,27939,0,80680,,,,,,1.42,292,525
37228,2021-04-06,Έβρου,Evros,5,147530,less150,43,0,0,0,0,701,17547,9393,0,26940,,,,,,1.24,92,150
37229,2021-04-06,Εύβοιας,Euboea,2,210815,less150,42,0,0,0,0,1190,21943,11409,0,33352,,,,,,1.99,110,224
37230,2021-04-06,Ευρυτανίας,Evrytania,2,20081,less500,5,0,0,0,0,95,2005,1200,0,3205,,,,,,0.3,234,413
37231,2021-04-06,Ζακύνθου,Zakynthos,7,40759,less500,10,0,0,0,0,162,3716,2370,0,6086,,,,,,1.25,204,348
37232,2021-04-06,Ηλείας,Elis,13,159300,less150,46,0,0,0,0,728,13651,6836,0,20487,,,,,,0.57,133,252
37233,2021-04-06,Ημαθίας,Imathia,3,140611,less150,34,0,0,0,0,718,14408,7106,0,21514,,,,,,1.63,127,235
37234,2021-04-06,Ηρακλείου,Heraklion,4,305490,less150,86,0,0,0,0,1425,30805,16183,0,46988,,,,,,1.92,122,206
37235,2021-04-06,Θάσου,Thasos,5,13770,less150,4,0,0,0,0,181,1298,457,0,1755,,,,,,0,94,123
37236,2021-04-06,Θεσπρωτίας,Thesprotia,6,43587,less150,8,0,0,0,0,397,7591,4026,0,11617,,,,,,0.88,92,149
37237,2021-04-06,Θεσσαλονίκης,Thessaloniki,3,1110551,less500,622,0,0,0,0,7375,138910,81455,0,220365,,,,,,1.98,255,456
37238,2021-04-06,Θήρας,Santorini,11,18883,less150,3,0,0,0,0,84,1497,856,0,2353,,,,,,0.5,79,138
37239,2021-04-06,Ιθάκης,Ithaca,7,3231,less150,1,0,0,0,0,54,839,715,0,1554,,,,,,0,93,124
37240,2021-04-06,Ικαρίας,Icaria,9,9882,less25,0,0,0,0,0,79,1764,1146,0,2910,,,,,,0,0,0
37241,2021-04-06,Ιωαννίνων,Ioannina,6,167901,less150,46,0,0,0,0,855,21263,12127,0,33390,,,,,,2.25,140,289
37242,2021-04-06,Καβάλας,Kavala,5,124917,less150,45,0,0,0,0,716,13339,7099,0,20438,,,,,,2.23,138,238
37243,2021-04-06,Καλύμνου,Kalymnos,11,29452,less500,26,0,0,0,0,188,2556,1462,0,4018,,,,,,2.75,340,503
37244,2021-04-06,Καρδίτσας,Karditsa,12,113544,less150,46,0,0,0,0,506,15205,6467,0,21672,,,,,,0.71,196,370
37245,2021-04-06,Καρπάθου-Κάσου,Karpathos-Kasos,11,7310,less150,1,0,0,0,0,180,1186,468,0,1654,,,,,,0,192,274
37246,2021-04-06,Καστοριάς,Kastoria,14,50322,less500,24,0,0,0,0,398,7451,3774,0,11225,,,,,,2.13,262,417
37247,2021-04-06,Κέας-Κύθνου,Kea-Kythnos,11,3911,less25,0,0,0,0,0,18,728,174,0,902,,,,,,0,51,51
37248,2021-04-06,"Κεντρ. τομ. Αθηνών","Central Athens Regional Unit",21,1029520,less500,486,0,0,0,0,7531,173935,96044,0,269979,,,,,,1.37,256,463
37249,2021-04-06,Κέρκυρας,Corfu,7,104371,less25,10,0,0,0,0,575,10893,6115,0,17008,,,,,,0.72,74,126
37250,2021-04-06,Κεφαλληνίας,Cephalonia,7,35801,less25,5,0,0,0,0,233,4970,2892,0,7862,,,,,,2.5,53,142
37251,2021-04-06,Κιλκίς,Kilkis,3,80419,less500,36,0,0,0,0,536,9593,5920,0,15513,,,,,,3.04,254,424
37252,2021-04-06,Κοζάνης,Kozani,14,150196,less500,98,0,0,0,0,866,16233,7570,0,23803,,,,,,1.62,360,711
37253,2021-04-06,Κορινθίας,Corinthia,10,145082,less150,32,0,0,0,0,576,13198,4619,0,17817,,,,,,1.22,165,323
37254,2021-04-06,Κω,Kos,11,34396,less500,30,0,0,0,0,160,4206,2238,0,6444,,,,,,1.13,241,317
37255,2021-04-06,Λακωνίας,Laconia,10,89138,less25,12,0,0,0,0,422,9834,4650,0,14484,,,,,,0.55,73,98
37256,2021-04-06,Λάρισας,Larissa,12,284325,less500,108,0,0,0,0,1242,27414,10862,0,38276,,,,,,1.5,202,413
37257,2021-04-06,Λασιθίου,Lasithi,4,75381,less25,15,0,0,0,0,629,11193,6901,0,18094,,,,,,6.75,62,88
37258,2021-04-06,Λέσβου,Lesbos,9,86436,less25,11,0,0,0,0,509,8258,4320,0,12578,,,,,,0.83,72,130
37259,2021-04-06,Λευκάδας,Lefkada,7,23693,less25,2,0,0,0,0,121,4100,2272,0,6372,,,,,,0,21,80
37260,2021-04-06,Λήμνου,Lemnos,9,17262,less25,0,0,0,0,0,106,2180,1347,0,3527,,,,,,0,0,17
37261,2021-04-06,Μαγνησίας,Magnesia,12,190010,less150,40,0,0,0,0,741,17474,8623,0,26097,,,,,,1.03,114,232
37262,2021-04-06,Μεσσηνίας,Messenia,10,159954,less25,13,0,0,0,0,758,15546,7943,0,23489,,,,,,6.75,32,64
37263,2021-04-06,Μήλου,Milos,11,9932,less150,4,0,0,0,0,211,2297,455,0,2752,,,,,,0,151,222
37264,2021-04-06,Μυκόνου,Mykonos,11,10134,less150,1,0,0,0,0,72,645,183,0,828,,,,,,3.25,128,365
37265,2021-04-06,Νάξου,Naxos,11,20877,less150,5,0,0,0,0,150,1286,871,0,2157,,,,,,0,105,168
37266,2021-04-06,"Νήσων Αττικής","Islands Regional Unit",22,74651,less150,15,0,0,0,0,577,7315,3488,0,10803,,,,,,10.5,135,276
37267,2021-04-06,"Νότ. Τομ. Αθηνών","South Athens Regional Unit",23,529826,less150,176,0,0,0,0,2476,39138,13133,0,52271,,,,,,2.01,198,370
37268,2021-04-06,Ξάνθης,Xanthi,5,111222,less150,14,0,0,0,0,423,8415,4616,0,13031,,,,,,4,80,113
37269,2021-04-06,Πάρου,Paros,11,14926,less25,0,0,0,0,0,90,1087,317,0,1404,,,,,,0,54,121
37270,2021-04-06,Πειραιώς,Piraeus,24,448997,less500,296,0,0,0,0,1760,49560,26118,0,75678,,,,,,2.04,318,623
37271,2021-04-06,Πέλλας,Pella,3,139680,less500,90,0,0,0,0,1030,15773,8693,0,24466,,,,,,4.41,287,445
37272,2021-04-06,Πιερίας,Pieria,3,126698,less25,21,0,0,0,0,747,11729,6466,0,18195,,,,,,2.6,72,140
37273,2021-04-06,Πρέβεζας,Preveza,6,57491,less25,3,0,0,0,0,357,7703,1820,0,9523,,,,,,0.42,26,54
37274,2021-04-06,Ρεθύμνου,Rethymno,4,85609,less150,19,0,0,0,0,568,9319,4957,0,14276,,,,,,1.36,145,218
37275,2021-04-06,Ροδόπης,Rhodope,5,112039,less150,32,0,0,0,0,464,8436,3927,0,12363,,,,,,0.71,91,133
37276,2021-04-06,Ρόδου,Rhodes,11,119830,less150,17,0,0,0,0,324,9609,5419,0,15028,,,,,,0.94,88,160
37277,2021-04-06,Σάμου,Samos,9,32977,less150,9,0,0,0,0,147,3147,1476,0,4623,,,,,,1.3,97,124
37278,2021-04-06,Σερρών,Serres,3,176430,less150,55,0,0,0,0,799,16334,5894,0,22228,,,,,,3.88,173,298
37279,2021-04-06,Σποράδων,Sporades,12,13798,less25,0,0,0,0,0,95,1171,484,0,1655,,,,,,0,0,101
37280,2021-04-06,Σύρου,Syros,11,21507,less25,0,0,0,0,0,122,2561,1410,0,3971,,,,,,0,5,9
37281,2021-04-06,Τήνου,Tinos,11,8636,less25,0,0,0,0,0,78,878,321,0,1199,,,,,,0,23,23
37282,2021-04-06,Τρικάλων,Trikala,12,131085,less25,29,0,0,0,0,567,15272,7402,0,22674,,,,,,3.5,74,149
37283,2021-04-06,Φθιώτιδας,Phthiotis,2,158231,less150,34,0,0,0,0,919,14872,6703,0,21575,,,,,,1.57,122,223
37284,2021-04-06,Φλώρινας,Florina,14,51414,less150,14,0,0,0,0,412,5979,3429,0,9408,,,,,,0.9,115,156
37285,2021-04-06,Φωκίδας,Phocis,2,40343,less25,9,0,0,0,0,157,3521,1585,0,5106,,,,,,0,50,92
37286,2021-04-06,Χαλκιδικής,Chalkidiki,3,107719,less150,36,0,0,0,0,670,11404,5589,0,16993,,,,,,0.96,151,265
37287,2021-04-06,Χανίων,Chania,4,156585,less150,22,0,0,0,0,977,19626,11305,0,30931,,,,,,1,89,158
37288,2021-04-06,Χίου,Chios,9,52674,less150,12,0,0,0,0,193,6007,2899,0,8906,,,,,,0.59,129,254
37289,2021-04-06,"Υπό διερεύνηση","Under Investigation",16,0,grey,140,79,0,0,0,0,0,0,0,0,,,,,,2.68,0,0
37290,2021-04-06,"Άγιο Όρος","Mount Athos",8,2262,less150,1,0,0,0,0,0,0,0,0,0,,,,,,0,133,1195
37291,2021-04-06,Αττικής,"Athens Prefecture",1,3961638,less500,1883,0,0,0,0,21950,515571,289246,0,804817,,,,,,1.59,249,460
37292,2021-04-06,"Πύλες και αυτοβούλως","Without permanent residency in Greece",16,0,grey,33,0,0,0,0,0,0,0,0,0,,,,,,3.83,0,0
37293,2021-04-07,Αιτωλοακαρνανίας,Aetolia-Acarnania,13,210802,less25,16,0,0,0,0,813,18699,5989,0,24688,,,,,,1.11,69,122
37294,2021-04-07,"Αν. Αττικής","East Attica",17,502348,less500,206,0,0,0,0,1565,37169,15050,0,52219,,,,,,1.45,250,469
37295,2021-04-07,Άνδρου,Andros,11,9221,less25,0,0,0,0,0,74,957,316,0,1273,,,,,,0,54,119
37296,2021-04-07,Αργολίδας,Argolis,10,97044,less150,8,0,0,0,0,584,11059,4870,0,15929,,,,,,2.58,98,210
37297,2021-04-07,Αρκαδίας,Arcadia,10,86685,less150,29,0,0,0,0,406,10534,4643,0,15177,,,,,,0.6,171,251
37298,2021-04-07,Άρτας,Arta,6,67877,less25,3,0,0,0,0,300,7816,4810,0,12626,,,,,,1.25,37,72
37299,2021-04-07,Αχαΐας,Achaea,13,310298,less500,114,0,0,0,0,1170,29751,16971,0,46722,,,,,,0.88,258,487
37300,2021-04-07,Βοιωτίας,Boeotia,2,117920,less500,51,0,0,0,0,680,15111,5304,0,20415,,,,,,2.75,254,424
37301,2021-04-07,"Βορ. Τομ. Αθηνών","North Athens Regional Unit",18,592490,less500,222,0,0,0,0,4741,147468,105636,0,253104,,,,,,1.18,203,391
37302,2021-04-07,Γρεβενών,Grevena,14,31757,less500,7,0,0,0,0,245,4461,2368,0,6829,,,,,,3.5,236,438
37303,2021-04-07,Δράμας,Drama,5,98287,less150,10,0,0,0,0,389,9864,5579,0,15443,,,,,,3.08,96,156
37304,2021-04-07,"Δυτ. Αττικής","West Attica",19,160927,less500,115,0,0,0,0,518,11353,5554,0,16907,,,,,,1.74,470,823
37305,2021-04-07,"Δυτ. Τομ Αθηνών","West Athens Regional Unit",20,489675,less500,210,0,0,0,0,2698,54542,28836,0,83378,,,,,,1.53,280,524
37306,2021-04-07,Έβρου,Evros,5,147530,less150,32,0,0,0,0,645,18093,9492,0,27585,,,,,,3.13,100,165
37307,2021-04-07,Εύβοιας,Euboea,2,210815,less150,32,0,0,0,0,1056,22802,11606,0,34408,,,,,,1.36,106,217
37308,2021-04-07,Ευρυτανίας,Evrytania,2,20081,less500,8,0,0,0,0,79,2058,1226,0,3284,,,,,,3.25,204,428
37309,2021-04-07,Ζακύνθου,Zakynthos,7,40759,less150,9,0,0,0,0,180,3883,2383,0,6266,,,,,,0,184,346
37310,2021-04-07,Ηλείας,Elis,13,159300,less150,41,0,0,0,0,676,14160,7003,0,21163,,,,,,1.09,139,257
37311,2021-04-07,Ημαθίας,Imathia,3,140611,less150,20,0,0,0,0,623,14913,7224,0,22137,,,,,,0.71,125,233
37312,2021-04-07,Ηρακλείου,Heraklion,4,305490,less150,62,0,0,0,0,1379,31954,16413,0,48367,,,,,,2.79,122,214
37313,2021-04-07,Θάσου,Thasos,5,13770,less150,5,0,0,0,0,142,1440,457,0,1897,,,,,,1.54,109,153
37314,2021-04-07,Θεσπρωτίας,Thesprotia,6,43587,less150,5,0,0,0,0,394,7913,4098,0,12011,,,,,,0,85,158
37315,2021-04-07,Θεσσαλονίκης,Thessaloniki,3,1110551,less500,398,0,0,0,0,7008,144575,82798,0,227373,,,,,,1.34,246,457
37316,2021-04-07,Θήρας,Santorini,11,18883,less150,2,0,0,0,0,79,1576,856,0,2432,,,,,,0,90,122
37317,2021-04-07,Ιθάκης,Ithaca,7,3231,less25,0,0,0,0,0,66,845,775,0,1620,,,,,,0,62,124
37318,2021-04-07,Ικαρίας,Icaria,9,9882,less25,0,0,0,0,0,75,1838,1147,0,2985,,,,,,0,0,0
37319,2021-04-07,Ιωαννίνων,Ioannina,6,167901,less150,41,0,0,0,0,779,21914,12255,0,34169,,,,,,1.19,132,291
37320,2021-04-07,Καβάλας,Kavala,5,124917,less150,43,0,0,0,0,663,13875,7226,0,21101,,,,,,2.89,156,255
37321,2021-04-07,Καλύμνου,Kalymnos,11,29452,less500,19,0,0,0,0,236,2789,1465,0,4254,,,,,,0.64,390,526
37322,2021-04-07,Καρδίτσας,Karditsa,12,113544,less150,29,0,0,0,0,487,15528,6631,0,22159,,,,,,0.43,200,370
37323,2021-04-07,Καρπάθου-Κάσου,Karpathos-Kasos,11,7310,less150,0,0,0,0,0,94,1280,468,0,1748,,,,,,0,137,260
37324,2021-04-07,Καστοριάς,Kastoria,14,50322,less500,17,0,0,0,0,388,7754,3859,0,11613,,,,,,1.5,264,429
37325,2021-04-07,Κέας-Κύθνου,Kea-Kythnos,11,3911,less150,2,0,0,0,0,50,754,198,0,952,,,,,,0,102,102
37326,2021-04-07,"Κεντρ. τομ. Αθηνών","Central Athens Regional Unit",21,1029520,less500,431,0,0,0,0,7370,179322,98027,0,277349,,,,,,1.67,256,472
37327,2021-04-07,Κέρκυρας,Corfu,7,104371,less25,10,0,0,0,0,586,11296,6298,0,17594,,,,,,0,64,124
37328,2021-04-07,Κεφαλληνίας,Cephalonia,7,35801,less25,0,0,0,0,0,220,5168,2914,0,8082,,,,,,2.5,34,131
37329,2021-04-07,Κιλκίς,Kilkis,3,80419,less500,41,0,0,0,0,485,10043,5955,0,15998,,,,,,0.88,271,458
37330,2021-04-07,Κοζάνης,Kozani,14,150196,less500,59,0,0,0,0,857,16870,7790,0,24660,,,,,,0.84,344,702
37331,2021-04-07,Κορινθίας,Corinthia,10,145082,less150,37,0,0,0,0,545,13622,4740,0,18362,,,,,,2.11,161,323
37332,2021-04-07,Κω,Kos,11,34396,less500,8,0,0,0,0,160,4364,2240,0,6604,,,,,,0,253,326
37333,2021-04-07,Λακωνίας,Laconia,10,89138,less150,12,0,0,0,0,376,10095,4765,0,14860,,,,,,1.5,75,107
37334,2021-04-07,Λάρισας,Larissa,12,284325,less150,85,0,0,0,0,1159,28334,11101,0,39435,,,,,,1.7,198,402
37335,2021-04-07,Λασιθίου,Lasithi,4,75381,less25,2,0,0,0,0,596,11754,6936,0,18690,,,,,,1.31,65,88
37336,2021-04-07,Λέσβου,Lesbos,9,86436,less25,11,0,0,0,0,459,8586,4451,0,13037,,,,,,1.25,73,124
37337,2021-04-07,Λευκάδας,Lefkada,7,23693,less25,3,0,0,0,0,124,4212,2284,0,6496,,,,,,0,34,76
37338,2021-04-07,Λήμνου,Lemnos,9,17262,less25,0,0,0,0,0,95,2251,1371,0,3622,,,,,,0,0,17
37339,2021-04-07,Μαγνησίας,Magnesia,12,190010,less150,43,0,0,0,0,727,17986,8838,0,26824,,,,,,2.02,115,228
37340,2021-04-07,Μεσσηνίας,Messenia,10,159954,less25,4,0,0,0,0,757,16159,8087,0,24246,,,,,,3.63,29,61
37341,2021-04-07,Μήλου,Milos,11,9932,less150,0,0,0,0,0,25,2322,455,0,2777,,,,,,0,131,201
37342,2021-04-07,Μυκόνου,Mykonos,11,10134,less150,2,0,0,0,0,72,717,183,0,900,,,,,,0,128,326
37343,2021-04-07,Νάξου,Naxos,11,20877,less150,5,0,0,0,0,138,1424,871,0,2295,,,,,,0,110,192
37344,2021-04-07,"Νήσων Αττικής","Islands Regional Unit",22,74651,less150,16,0,0,0,0,570,7760,3613,0,11373,,,,,,1.17,133,273
37345,2021-04-07,"Νότ. Τομ. Αθηνών","South Athens Regional Unit",23,529826,less500,209,0,0,0,0,2370,41293,13348,0,54641,,,,,,1.42,204,377
37346,2021-04-07,Ξάνθης,Xanthi,5,111222,less150,22,0,0,0,0,413,8785,4659,0,13444,,,,,,1.7,94,125
37347,2021-04-07,Πάρου,Paros,11,14926,less25,0,0,0,0,0,66,1152,318,0,1470,,,,,,0,33,94
37348,2021-04-07,Πειραιώς,Piraeus,24,448997,less500,261,0,0,0,0,1678,50571,26785,0,77356,,,,,,1.21,315,632
37349,2021-04-07,Πέλλας,Pella,3,139680,less500,74,0,0,0,0,968,16445,8989,0,25434,,,,,,0.93,296,462
37350,2021-04-07,Πιερίας,Pieria,3,126698,less150,31,0,0,0,0,776,12287,6684,0,18971,,,,,,0.7,90,149
37351,2021-04-07,Πρέβεζας,Preveza,6,57491,less25,0,0,0,0,0,322,8019,1826,0,9845,,,,,,0,21,50
37352,2021-04-07,Ρεθύμνου,Rethymno,4,85609,less150,19,0,0,0,0,554,9854,4976,0,14830,,,,,,1.62,140,230
37353,2021-04-07,Ροδόπης,Rhodope,5,112039,less150,21,0,0,0,0,469,8827,4005,0,12832,,,,,,0.83,89,150
37354,2021-04-07,Ρόδου,Rhodes,11,119830,less150,15,0,0,0,0,312,9874,5466,0,15340,,,,,,7.5,91,157
37355,2021-04-07,Σάμου,Samos,9,32977,less150,1,0,0,0,0,131,3237,1517,0,4754,,,,,,3.75,94,121
37356,2021-04-07,Σερρών,Serres,3,176430,less150,56,0,0,0,0,698,16981,5945,0,22926,,,,,,1.21,173,303
37357,2021-04-07,Σποράδων,Sporades,12,13798,less25,0,0,0,0,0,72,1243,484,0,1727,,,,,,0,0,58
37358,2021-04-07,Σύρου,Syros,11,21507,less25,0,0,0,0,0,109,2626,1454,0,4080,,,,,,0,5,9
37359,2021-04-07,Τήνου,Tinos,11,8636,less25,0,0,0,0,0,72,948,323,0,1271,,,,,,0,23,23
37360,2021-04-07,Τρικάλων,Trikala,12,131085,less25,10,0,0,0,0,561,15686,7549,0,23235,,,,,,3.42,72,148
37361,2021-04-07,Φθιώτιδας,Phthiotis,2,158231,less150,23,0,0,0,0,830,15605,6800,0,22405,,,,,,1.33,117,226
37362,2021-04-07,Φλώρινας,Florina,14,51414,less150,6,0,0,0,0,398,6338,3468,0,9806,,,,,,1.33,111,160
37363,2021-04-07,Φωκίδας,Phocis,2,40343,less25,3,0,0,0,0,193,3682,1617,0,5299,,,,,,0.88,57,94
37364,2021-04-07,Χαλκιδικής,Chalkidiki,3,107719,less150,12,0,0,0,0,631,11974,5650,0,17624,,,,,,1.45,136,256
37365,2021-04-07,Χανίων,Chania,4,156585,less150,17,0,0,0,0,897,20295,11533,0,31828,,,,,,1.68,85,156
37366,2021-04-07,Χίου,Chios,9,52674,less150,6,0,0,0,0,182,6169,2919,0,9088,,,,,,1.75,122,256
37367,2021-04-07,"Υπό διερεύνηση","Under Investigation",16,0,grey,122,75,0,0,0,0,0,0,0,0,,,,,,1.07,0,0
37368,2021-04-07,"Άγιο Όρος","Mount Athos",8,2262,less150,0,0,0,0,0,0,0,0,0,0,,,,,,0,133,1195
37369,2021-04-07,Αττικής,"Athens Prefecture",1,3961638,less500,1670,0,0,0,0,21510,529478,296849,0,826327,,,,,,1.45,248,466
37370,2021-04-07,"Πύλες και αυτοβούλως","Without permanent residency in Greece",16,0,grey,12,0,0,0,0,0,0,0,0,0,,,,,,1,0,0
37371,2021-04-08,Αιτωλοακαρνανίας,Aetolia-Acarnania,13,210802,less150,42,0,0,0,0,756,19310,6134,0,25444,,,,,,0.55,77,128
37372,2021-04-08,"Αν. Αττικής","East Attica",17,502348,less500,174,0,0,0,0,1448,38230,15437,0,53667,,,,,,0.71,245,470
37373,2021-04-08,Άνδρου,Andros,11,9221,less25,0,0,0,0,0,72,1029,316,0,1345,,,,,,0,54,87
37374,2021-04-08,Αργολίδας,Argolis,10,97044,less150,15,0,0,0,0,540,11491,4978,0,16469,,,,,,0.5,100,204
37375,2021-04-08,Αρκαδίας,Arcadia,10,86685,less150,18,0,0,0,0,363,10796,4744,0,15540,,,,,,0.47,174,262
37376,2021-04-08,Άρτας,Arta,6,67877,less25,2,0,0,0,0,271,7978,4919,0,12897,,,,,,0.4,21,66
37377,2021-04-08,Αχαΐας,Achaea,13,310298,less500,117,0,0,0,0,1151,30492,17381,0,47873,,,,,,0.71,257,492
37378,2021-04-08,Βοιωτίας,Boeotia,2,117920,less500,38,0,0,0,0,611,15615,5411,0,21026,,,,,,0.7,248,436
37379,2021-04-08,"Βορ. Τομ. Αθηνών","North Athens Regional Unit",18,592490,less150,196,0,0,0,0,4666,148960,108810,0,257770,,,,,,0.63,197,391
37380,2021-04-08,Γρεβενών,Grevena,14,31757,less150,5,0,0,0,0,236,4630,2435,0,7065,,,,,,0.25,192,431
37381,2021-04-08,Δράμας,Drama,5,98287,less150,12,0,0,0,0,367,10125,5685,0,15810,,,,,,0.61,96,163
37382,2021-04-08,"Δυτ. Αττικής","West Attica",19,160927,less500,117,0,0,0,0,488,11799,5596,0,17395,,,,,,0.52,472,858
37383,2021-04-08,"Δυτ. Τομ Αθηνών","West Athens Regional Unit",20,489675,less500,246,0,0,0,0,2521,56272,29627,0,85899,,,,,,0.72,285,539
37384,2021-04-08,Έβρου,Evros,5,147530,less150,26,0,0,0,0,646,18618,9613,0,28231,,,,,,0.52,103,170
37385,2021-04-08,Εύβοιας,Euboea,2,210815,less150,29,0,0,0,0,976,23560,11824,0,35384,,,,,,0.73,100,215
37386,2021-04-08,Ευρυτανίας,Evrytania,2,20081,less500,8,0,0,0,0,86,2125,1245,0,3370,,,,,,0.25,214,453
37387,2021-04-08,Ζακύνθου,Zakynthos,7,40759,less150,7,0,0,0,0,175,4035,2406,0,6441,,,,,,0.27,169,316
37388,2021-04-08,Ηλείας,Elis,13,159300,less150,24,0,0,0,0,629,14619,7173,0,21792,,,,,,0.51,133,254
37389,2021-04-08,Ημαθίας,Imathia,3,140611,less150,23,0,0,0,0,635,15397,7375,0,22772,,,,,,0.79,125,240
37390,2021-04-08,Ηρακλείου,Heraklion,4,305490,less150,45,0,0,0,0,1272,33007,16632,0,49639,,,,,,0.51,122,217
37391,2021-04-08,Θάσου,Thasos,5,13770,less150,4,0,0,0,0,144,1584,457,0,2041,,,,,,1,123,182
37392,2021-04-08,Θεσπρωτίας,Thesprotia,6,43587,less150,2,0,0,0,0,381,8220,4172,0,12392,,,,,,1.25,80,149
37393,2021-04-08,Θεσσαλονίκης,Thessaloniki,3,1110551,less500,435,0,0,0,0,6897,150454,83816,0,234270,,,,,,0.56,243,468
37394,2021-04-08,Θήρας,Santorini,11,18883,less25,1,0,0,0,0,95,1641,886,0,2527,,,,,,0.25,74,122
37395,2021-04-08,Ιθάκης,Ithaca,7,3231,less25,0,0,0,0,0,0,845,775,0,1620,,,,,,0,31,124
37396,2021-04-08,Ικαρίας,Icaria,9,9882,less25,1,0,0,0,0,72,1910,1147,0,3057,,,,,,0,10,10
37397,2021-04-08,Ιωαννίνων,Ioannina,6,167901,less150,22,0,0,0,0,741,22477,12433,0,34910,,,,,,0.63,122,290
37398,2021-04-08,Καβάλας,Kavala,5,124917,less150,15,0,0,0,0,640,14413,7328,0,21741,,,,,,0.81,155,257
37399,2021-04-08,Καλύμνου,Kalymnos,11,29452,less500,22,0,0,0,0,195,2977,1472,0,4449,,,,,,1.17,438,581
37400,2021-04-08,Καρδίτσας,Karditsa,12,113544,less150,22,0,0,0,0,467,15843,6783,0,22626,,,,,,0.44,190,364
37401,2021-04-08,Καρπάθου-Κάσου,Karpathos-Kasos,11,7310,less150,0,0,0,0,0,102,1382,468,0,1850,,,,,,0,96,233
37402,2021-04-08,Καστοριάς,Kastoria,14,50322,less500,20,0,0,0,0,376,8049,3940,0,11989,,,,,,0.57,260,459
37403,2021-04-08,Κέας-Κύθνου,Kea-Kythnos,11,3911,less150,1,0,0,0,0,76,779,249,0,1028,,,,,,0,128,128
37404,2021-04-08,"Κεντρ. τομ. Αθηνών","Central Athens Regional Unit",21,1029520,less500,454,0,0,0,0,7135,184686,99798,0,284484,,,,,,0.61,254,481
37405,2021-04-08,Κέρκυρας,Corfu,7,104371,less25,8,0,0,0,0,517,11667,6444,0,18111,,,,,,0.5,65,120
37406,2021-04-08,Κεφαλληνίας,Cephalonia,7,35801,less25,4,0,0,0,0,213,5369,2926,0,8295,,,,,,2.5,39,140
37407,2021-04-08,Κιλκίς,Kilkis,3,80419,less500,25,0,0,0,0,453,10451,6000,0,16451,,,,,,0.48,265,466
37408,2021-04-08,Κοζάνης,Kozani,14,150196,less500,52,0,0,0,0,800,17474,7986,0,25460,,,,,,0.35,318,697
37409,2021-04-08,Κορινθίας,Corinthia,10,145082,less150,28,0,0,0,0,496,13992,4866,0,18858,,,,,,0.54,146,327
37410,2021-04-08,Κω,Kos,11,34396,less500,10,0,0,0,0,159,4518,2245,0,6763,,,,,,0.39,250,349
37411,2021-04-08,Λακωνίας,Laconia,10,89138,less25,4,0,0,0,0,342,10334,4868,0,15202,,,,,,0.36,63,108
37412,2021-04-08,Λάρισας,Larissa,12,284325,less150,89,0,0,0,0,1010,29084,11361,0,40445,,,,,,0.51,190,408
37413,2021-04-08,Λασιθίου,Lasithi,4,75381,less25,6,0,0,0,0,578,12299,6969,0,19268,,,,,,0.24,68,92
37414,2021-04-08,Λέσβου,Lesbos,9,86436,less25,13,0,0,0,0,424,8895,4566,0,13461,,,,,,0.57,74,137
37415,2021-04-08,Λευκάδας,Lefkada,7,23693,less25,0,0,0,0,0,102,4286,2312,0,6598,,,,,,0,34,72
37416,2021-04-08,Λήμνου,Lemnos,9,17262,less25,0,0,0,0,0,96,2333,1385,0,3718,,,,,,0,0,17
