id,date,region,region_id,cases,deaths,recovered,active,tests,region_to_prefid
11009,2022-02-21,Epirus,GR-D,63687,411,55101,5640,0,6
11010,2022-02-21,"Ionian Islands",GR-F,40374,224,35900,3472,0,7
11011,2022-02-21,"Mount Athos",GR-69,166,7,177,18,0,8
11012,2022-02-21,"North Aegean",GR-K,37751,228,31854,4448,0,9
11013,2022-02-21,Peloponnese,GR-J,100643,895,87819,8088,0,10
11014,2022-02-21,"South Aegean",GR-L,65449,228,59092,5555,0,11
11015,2022-02-21,Thessaly,GR-E,154849,2179,137055,8423,0,12
11016,2022-02-21,"Western Greece",GR-G,129629,1355,113394,10422,0,13
11017,2022-02-21,"Western Macedonia",GR-C,61888,758,55354,3024,0,14
11018,2022-02-21,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11019,2022-02-21,"Under Investigation",GR-U,69848,97,0,0,0,16
11020,2022-02-22,Attica,GR-I,785911,7896,721438,47405,0,1
11021,2022-02-22,"Central Greece",GR-H,88133,968,77500,6753,0,2
11022,2022-02-22,"Central Macedonia",GR-B,446552,7821,394574,25167,0,3
11023,2022-02-22,Crete,GR-M,143389,669,123768,13394,0,4
11024,2022-02-22,"Eastern Macedonia and Thrace",GR-A,123292,1727,110510,8075,0,5
11025,2022-02-22,Epirus,GR-D,64296,412,55577,5545,0,6
11026,2022-02-22,"Ionian Islands",GR-F,40737,225,36246,3436,0,7
11027,2022-02-22,"Mount Athos",GR-69,170,7,177,19,0,8
11028,2022-02-22,"North Aegean",GR-K,38223,231,32226,4280,0,9
11029,2022-02-22,Peloponnese,GR-J,101591,898,88438,8106,0,10
11030,2022-02-22,"South Aegean",GR-L,66160,228,59622,5940,0,11
11031,2022-02-22,Thessaly,GR-E,155867,2181,137795,8266,0,12
11032,2022-02-22,"Western Greece",GR-G,130907,1366,114109,11106,0,13
11033,2022-02-22,"Western Macedonia",GR-C,62269,759,55597,3105,0,14
11034,2022-02-22,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11035,2022-02-22,"Under Investigation",GR-U,70319,97,0,0,0,16
11036,2022-02-23,Attica,GR-I,791989,7914,723914,50772,0,1
11037,2022-02-23,"Central Greece",GR-H,88892,970,77908,7340,0,2
11038,2022-02-23,"Central Macedonia",GR-B,449011,7834,396288,26747,0,3
11039,2022-02-23,Crete,GR-M,144833,671,124744,14035,0,4
11040,2022-02-23,"Eastern Macedonia and Thrace",GR-A,123986,1729,111038,8497,0,5
11041,2022-02-23,Epirus,GR-D,64899,413,56024,5760,0,6
11042,2022-02-23,"Ionian Islands",GR-F,41022,226,36496,3456,0,7
11043,2022-02-23,"Mount Athos",GR-69,170,7,177,22,0,8
11044,2022-02-23,"North Aegean",GR-K,38636,234,32527,4512,0,9
11045,2022-02-23,Peloponnese,GR-J,102518,899,88988,8812,0,10
11046,2022-02-23,"South Aegean",GR-L,66786,228,60007,6210,0,11
11047,2022-02-23,Thessaly,GR-E,156837,2185,138399,8840,0,12
11048,2022-02-23,"Western Greece",GR-G,131892,1370,114892,11364,0,13
11049,2022-02-23,"Western Macedonia",GR-C,62548,761,55759,3227,0,14
11050,2022-02-23,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11051,2022-02-23,"Under Investigation",GR-U,70759,97,0,0,0,16
11052,2022-02-24,Attica,GR-I,797689,7925,731948,49890,0,1
11053,2022-02-24,"Central Greece",GR-H,89629,972,79126,6556,0,2
11054,2022-02-24,"Central Macedonia",GR-B,451440,7854,400987,24395,0,3
11055,2022-02-24,Crete,GR-M,145954,678,126993,13017,0,4
11056,2022-02-24,"Eastern Macedonia and Thrace",GR-A,124619,1735,112789,7320,0,5
11057,2022-02-24,Epirus,GR-D,65429,415,56973,5430,0,6
11058,2022-02-24,"Ionian Islands",GR-F,41310,228,37110,3166,0,7
11059,2022-02-24,"Mount Athos",GR-69,173,7,177,25,0,8
11060,2022-02-24,"North Aegean",GR-K,39069,234,33347,4077,0,9
11061,2022-02-24,Peloponnese,GR-J,103273,901,90373,8187,0,10
11062,2022-02-24,"South Aegean",GR-L,67358,228,61101,5844,0,11
11063,2022-02-24,Thessaly,GR-E,157744,2190,139951,8346,0,12
11064,2022-02-24,"Western Greece",GR-G,132848,1377,116960,10413,0,13
11065,2022-02-24,"Western Macedonia",GR-C,62874,762,56274,3085,0,14
11066,2022-02-24,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11067,2022-02-24,"Under Investigation",GR-U,71198,97,0,0,0,16
11068,2022-02-25,Attica,GR-I,803251,7946,737738,48502,0,1
11069,2022-02-25,"Central Greece",GR-H,90366,974,79914,6508,0,2
11070,2022-02-25,"Central Macedonia",GR-B,453774,7870,404193,22359,0,3
11071,2022-02-25,Crete,GR-M,147273,679,128655,12293,0,4
11072,2022-02-25,"Eastern Macedonia and Thrace",GR-A,125316,1739,113819,6835,0,5
11073,2022-02-25,Epirus,GR-D,65939,417,57715,5059,0,6
11074,2022-02-25,"Ionian Islands",GR-F,41628,229,37524,3037,0,7
11075,2022-02-25,"Mount Athos",GR-69,174,7,177,26,0,8
11076,2022-02-25,"North Aegean",GR-K,39460,236,33967,3797,0,9
11077,2022-02-25,Peloponnese,GR-J,104038,906,91402,7775,0,10
11078,2022-02-25,"South Aegean",GR-L,67913,230,61848,5308,0,11
11079,2022-02-25,Thessaly,GR-E,158675,2194,140966,8105,0,12
11080,2022-02-25,"Western Greece",GR-G,133859,1380,118419,9381,0,13
11081,2022-02-25,"Western Macedonia",GR-C,63226,763,56652,3074,0,14
11082,2022-02-25,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11083,2022-02-25,"Under Investigation",GR-U,71624,98,0,0,0,16
11084,2022-02-26,Attica,GR-I,807710,7960,743546,46197,0,1
11085,2022-02-26,"Central Greece",GR-H,90932,975,80678,6411,0,2
11086,2022-02-26,"Central Macedonia",GR-B,455564,7880,407229,21456,0,3
11087,2022-02-26,Crete,GR-M,148232,684,130267,11992,0,4
11088,2022-02-26,"Eastern Macedonia and Thrace",GR-A,125796,1740,114742,6550,0,5
11089,2022-02-26,Epirus,GR-D,66333,419,58355,4936,0,6
11090,2022-02-26,"Ionian Islands",GR-F,41850,229,37940,2878,0,7
11091,2022-02-26,"Mount Athos",GR-69,179,7,180,23,0,8
11092,2022-02-26,"North Aegean",GR-K,39746,237,34490,3680,0,9
11093,2022-02-26,Peloponnese,GR-J,104551,908,92472,7338,0,10
11094,2022-02-26,"South Aegean",GR-L,68314,234,62499,5377,0,11
11095,2022-02-26,Thessaly,GR-E,159315,2196,142084,7804,0,12
11096,2022-02-26,"Western Greece",GR-G,134490,1386,119687,9378,0,13
11097,2022-02-26,"Western Macedonia",GR-C,63465,765,57018,2938,0,14
11098,2022-02-26,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11099,2022-02-26,"Under Investigation",GR-U,71922,99,0,0,0,16
11100,2022-02-27,Attica,GR-I,810614,7981,749437,47494,0,1
11101,2022-02-27,"Central Greece",GR-H,91313,976,81438,6209,0,2
11102,2022-02-27,"Central Macedonia",GR-B,456744,7897,410347,20437,0,3
11103,2022-02-27,Crete,GR-M,149072,687,131774,11613,0,4
11104,2022-02-27,"Eastern Macedonia and Thrace",GR-A,126063,1743,115714,5937,0,5
11105,2022-02-27,Epirus,GR-D,66625,422,58978,4640,0,6
11106,2022-02-27,"Ionian Islands",GR-F,41999,230,38334,2659,0,7
11107,2022-02-27,"Mount Athos",GR-69,180,7,186,22,0,8
11108,2022-02-27,"North Aegean",GR-K,39919,238,34993,3462,0,9
11109,2022-02-27,Peloponnese,GR-J,104937,912,93464,6790,0,10
11110,2022-02-27,"South Aegean",GR-L,68590,234,63227,4996,0,11
11111,2022-02-27,Thessaly,GR-E,159848,2200,143064,7465,0,12
11112,2022-02-27,"Western Greece",GR-G,134906,1389,121082,8399,0,13
11113,2022-02-27,"Western Macedonia",GR-C,63661,769,57403,2773,0,14
11114,2022-02-27,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11115,2022-02-27,"Under Investigation",GR-U,72142,100,0,0,0,16
11116,2022-02-28,Attica,GR-I,816213,8001,755046,42874,0,1
11117,2022-02-28,"Central Greece",GR-H,92174,977,82205,6076,0,2
11118,2022-02-28,"Central Macedonia",GR-B,459163,7917,413130,18865,0,3
11119,2022-02-28,Crete,GR-M,150590,690,133283,10591,0,4
11120,2022-02-28,"Eastern Macedonia and Thrace",GR-A,126704,1748,116601,5469,0,5
11121,2022-02-28,Epirus,GR-D,67175,425,59670,4326,0,6
11122,2022-02-28,"Ionian Islands",GR-F,42277,231,38724,2540,0,7
11123,2022-02-28,"Mount Athos",GR-69,182,7,190,18,0,8
11124,2022-02-28,"North Aegean",GR-K,40320,238,35494,3071,0,9
11125,2022-02-28,Peloponnese,GR-J,105718,917,94400,6299,0,10
11126,2022-02-28,"South Aegean",GR-L,69093,235,63859,4610,0,11
11127,2022-02-28,Thessaly,GR-E,160792,2208,144006,7140,0,12
11128,2022-02-28,"Western Greece",GR-G,135917,1396,122324,7953,0,13
11129,2022-02-28,"Western Macedonia",GR-C,64022,770,57758,2636,0,14
11130,2022-02-28,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11131,2022-02-28,"Under Investigation",GR-U,72547,100,0,0,0,16
11132,2022-03-01,Attica,GR-I,822496,8029,759281,49453,0,1
11133,2022-03-01,"Central Greece",GR-H,92998,977,82713,6591,0,2
11134,2022-03-01,"Central Macedonia",GR-B,461744,7932,414838,20824,0,3
11135,2022-03-01,Crete,GR-M,152205,690,134246,12228,0,4
11136,2022-03-01,"Eastern Macedonia and Thrace",GR-A,127381,1749,117187,5780,0,5
11137,2022-03-01,Epirus,GR-D,67668,425,60061,4582,0,6
11138,2022-03-01,"Ionian Islands",GR-F,42575,232,38981,2597,0,7
11139,2022-03-01,"Mount Athos",GR-69,183,7,195,16,0,8
11140,2022-03-01,"North Aegean",GR-K,40637,239,35763,3395,0,9
11141,2022-03-01,Peloponnese,GR-J,106449,917,94999,6755,0,10
11142,2022-03-01,"South Aegean",GR-L,69601,235,64310,4929,0,11
11143,2022-03-01,Thessaly,GR-E,161757,2209,144559,7862,0,12
11144,2022-03-01,"Western Greece",GR-G,136889,1399,122948,8449,0,13
11145,2022-03-01,"Western Macedonia",GR-C,64427,771,57976,2955,0,14
11146,2022-03-01,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11147,2022-03-01,"Under Investigation",GR-U,73053,103,0,0,0,16
11148,2022-03-02,Attica,GR-I,827938,8047,761925,51722,0,1
11149,2022-03-02,"Central Greece",GR-H,93778,979,83096,6975,0,2
11150,2022-03-02,"Central Macedonia",GR-B,463985,7945,416153,21611,0,3
11151,2022-03-02,Crete,GR-M,153638,693,135167,12673,0,4
11152,2022-03-02,"Eastern Macedonia and Thrace",GR-A,128029,1755,117501,6082,0,5
11153,2022-03-02,Epirus,GR-D,68150,427,60443,4660,0,6
11154,2022-03-02,"Ionian Islands",GR-F,42834,233,39152,2677,0,7
11155,2022-03-02,"Mount Athos",GR-69,184,7,197,15,0,8
11156,2022-03-02,"North Aegean",GR-K,40956,239,35999,3474,0,9
11157,2022-03-02,Peloponnese,GR-J,107213,921,95526,6922,0,10
11158,2022-03-02,"South Aegean",GR-L,70056,236,64643,5044,0,11
11159,2022-03-02,Thessaly,GR-E,162703,2214,145077,8149,0,12
11160,2022-03-02,"Western Greece",GR-G,137850,1402,123595,8742,0,13
11161,2022-03-02,"Western Macedonia",GR-C,64845,771,58173,3177,0,14
11162,2022-03-02,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11163,2022-03-02,"Under Investigation",GR-U,73461,103,0,0,0,16
11164,2022-03-03,Attica,GR-I,833439,8064,770642,46775,0,1
11165,2022-03-03,"Central Greece",GR-H,94501,982,84203,6366,0,2
11166,2022-03-03,"Central Macedonia",GR-B,466534,7957,419797,19247,0,3
11167,2022-03-03,Crete,GR-M,155134,695,137197,11445,0,4
11168,2022-03-03,"Eastern Macedonia and Thrace",GR-A,128610,1756,118623,5362,0,5
11169,2022-03-03,Epirus,GR-D,68655,430,60983,4293,0,6
11170,2022-03-03,"Ionian Islands",GR-F,43128,234,39599,2503,0,7
11171,2022-03-03,"Mount Athos",GR-69,185,7,200,13,0,8
11172,2022-03-03,"North Aegean",GR-K,41275,241,36579,3151,0,9
11173,2022-03-03,Peloponnese,GR-J,107891,928,96772,6266,0,10
11174,2022-03-03,"South Aegean",GR-L,70522,239,65608,4282,0,11
11175,2022-03-03,Thessaly,GR-E,163706,2219,146300,7726,0,12
11176,2022-03-03,"Western Greece",GR-G,138709,1408,125133,7810,0,13
11177,2022-03-03,"Western Macedonia",GR-C,65257,773,58659,3031,0,14
11178,2022-03-03,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11179,2022-03-03,"Under Investigation",GR-U,73857,103,0,0,0,16
11180,2022-03-04,Attica,GR-I,838961,8082,776742,46018,0,1
11181,2022-03-04,"Central Greece",GR-H,95276,983,84974,6530,0,2
11182,2022-03-04,"Central Macedonia",GR-B,469080,7968,422309,19883,0,3
11183,2022-03-04,Crete,GR-M,156597,698,138591,12182,0,4
11184,2022-03-04,"Eastern Macedonia and Thrace",GR-A,129262,1761,119318,5463,0,5
11185,2022-03-04,Epirus,GR-D,69143,431,61715,4346,0,6
11186,2022-03-04,"Ionian Islands",GR-F,43413,235,39892,2503,0,7
11187,2022-03-04,"Mount Athos",GR-69,187,7,200,16,0,8
11188,2022-03-04,"North Aegean",GR-K,41618,242,37000,3102,0,9
11189,2022-03-04,Peloponnese,GR-J,108629,935,97598,6233,0,10
11190,2022-03-04,"South Aegean",GR-L,70978,239,66221,4380,0,11
11191,2022-03-04,Thessaly,GR-E,164678,2221,147220,7896,0,12
11192,2022-03-04,"Western Greece",GR-G,139677,1412,126222,7916,0,13
11193,2022-03-04,"Western Macedonia",GR-C,65732,774,58958,3252,0,14
11194,2022-03-04,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11195,2022-03-04,"Under Investigation",GR-U,74232,104,0,0,0,16
11196,2022-03-05,Attica,GR-I,843672,8095,782408,45945,0,1
11197,2022-03-05,"Central Greece",GR-H,95903,985,85700,6386,0,2
11198,2022-03-05,"Central Macedonia",GR-B,471094,7981,424597,20126,0,3
11199,2022-03-05,Crete,GR-M,157811,698,139829,12011,0,4
11200,2022-03-05,"Eastern Macedonia and Thrace",GR-A,129728,1765,119951,5315,0,5
11201,2022-03-05,Epirus,GR-D,69488,435,62213,4175,0,6
11202,2022-03-05,"Ionian Islands",GR-F,43629,236,40193,2427,0,7
11203,2022-03-05,"Mount Athos",GR-69,194,7,201,22,0,8
11204,2022-03-05,"North Aegean",GR-K,41863,242,37420,2895,0,9
11205,2022-03-05,Peloponnese,GR-J,109263,937,98383,6069,0,10
11206,2022-03-05,"South Aegean",GR-L,71385,239,66800,4165,0,11
11207,2022-03-05,Thessaly,GR-E,165489,2225,148148,7711,0,12
11208,2022-03-05,"Western Greece",GR-G,140341,1419,127121,7677,0,13
11209,2022-03-05,"Western Macedonia",GR-C,66064,775,59262,3279,0,14
11210,2022-03-05,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11211,2022-03-05,"Under Investigation",GR-U,74536,104,0,0,0,16
11212,2022-03-06,Attica,GR-I,846841,8113,787658,43982,0,1
11213,2022-03-06,"Central Greece",GR-H,96337,986,86397,6088,0,2
11214,2022-03-06,"Central Macedonia",GR-B,472488,7992,426884,19139,0,3
11215,2022-03-06,Crete,GR-M,158731,702,141007,11619,0,4
11216,2022-03-06,"Eastern Macedonia and Thrace",GR-A,130034,1765,120614,4867,0,5
11217,2022-03-06,Epirus,GR-D,69780,437,62724,3895,0,6
11218,2022-03-06,"Ionian Islands",GR-F,43829,239,40484,2302,0,7
11219,2022-03-06,"Mount Athos",GR-69,194,7,202,21,0,8
11220,2022-03-06,"North Aegean",GR-K,42023,243,37816,2675,0,9
11221,2022-03-06,Peloponnese,GR-J,109716,939,99075,5716,0,10
11222,2022-03-06,"South Aegean",GR-L,71664,240,67337,3843,0,11
11223,2022-03-06,Thessaly,GR-E,166111,2227,148994,7382,0,12
11224,2022-03-06,"Western Greece",GR-G,140857,1424,128040,6997,0,13
11225,2022-03-06,"Western Macedonia",GR-C,66313,776,59571,3185,0,14
11226,2022-03-06,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11227,2022-03-06,"Under Investigation",GR-U,74755,104,0,0,0,16
11228,2022-03-07,Attica,GR-I,849511,8130,792789,40118,0,1
11229,2022-03-07,"Central Greece",GR-H,96763,986,87065,5795,0,2
11230,2022-03-07,"Central Macedonia",GR-B,473896,8000,429063,17839,0,3
11231,2022-03-07,Crete,GR-M,159607,703,142232,11107,0,4
11232,2022-03-07,"Eastern Macedonia and Thrace",GR-A,130288,1767,121186,4550,0,5
11233,2022-03-07,Epirus,GR-D,70043,441,63185,3671,0,6
11234,2022-03-07,"Ionian Islands",GR-F,43977,239,40748,2180,0,7
11235,2022-03-07,"Mount Athos",GR-69,196,7,205,20,0,8
11236,2022-03-07,"North Aegean",GR-K,42197,246,38170,2389,0,9
11237,2022-03-07,Peloponnese,GR-J,110186,940,99768,5535,0,10
11238,2022-03-07,"South Aegean",GR-L,71933,241,67828,3593,0,11
11239,2022-03-07,Thessaly,GR-E,166751,2234,149799,7303,0,12
11240,2022-03-07,"Western Greece",GR-G,141453,1427,128915,6775,0,13
11241,2022-03-07,"Western Macedonia",GR-C,66608,778,59883,3100,0,14
11242,2022-03-07,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11243,2022-03-07,"Under Investigation",GR-U,74903,107,0,0,0,16
11244,2022-03-08,Attica,GR-I,857072,8145,796436,42635,0,1
11245,2022-03-08,"Central Greece",GR-H,97760,987,87509,6167,0,2
11246,2022-03-08,"Central Macedonia",GR-B,476783,8020,430328,19652,0,3
11247,2022-03-08,Crete,GR-M,161575,705,143047,11930,0,4
11248,2022-03-08,"Eastern Macedonia and Thrace",GR-A,131096,1770,121578,4847,0,5
11249,2022-03-08,Epirus,GR-D,70681,443,63504,3942,0,6
11250,2022-03-08,"Ionian Islands",GR-F,44354,239,40954,2367,0,7
11251,2022-03-08,"Mount Athos",GR-69,197,7,207,18,0,8
11252,2022-03-08,"North Aegean",GR-K,42580,246,38403,2482,0,9
11253,2022-03-08,Peloponnese,GR-J,111218,942,100158,5962,0,10
11254,2022-03-08,"South Aegean",GR-L,72600,242,68174,3922,0,11
11255,2022-03-08,Thessaly,GR-E,168073,2237,150308,7848,0,12
11256,2022-03-08,"Western Greece",GR-G,142766,1434,129317,7713,0,13
11257,2022-03-08,"Western Macedonia",GR-C,67229,779,60116,3359,0,14
11258,2022-03-08,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11259,2022-03-08,"Under Investigation",GR-U,75449,107,0,0,0,16
11260,2022-03-09,Attica,GR-I,865439,8160,798814,47765,0,1
11261,2022-03-09,"Central Greece",GR-H,98967,990,87874,6962,0,2
11262,2022-03-09,"Central Macedonia",GR-B,479999,8037,431429,21279,0,3
11263,2022-03-09,Crete,GR-M,163662,706,143868,12763,0,4
11264,2022-03-09,"Eastern Macedonia and Thrace",GR-A,131850,1775,121772,5297,0,5
11265,2022-03-09,Epirus,GR-D,71343,443,63814,4178,0,6
11266,2022-03-09,"Ionian Islands",GR-F,44786,240,41087,2580,0,7
11267,2022-03-09,"Mount Athos",GR-69,197,7,209,16,0,8
11268,2022-03-09,"North Aegean",GR-K,43013,247,38566,2682,0,9
11269,2022-03-09,Peloponnese,GR-J,112226,944,100581,6422,0,10
11270,2022-03-09,"South Aegean",GR-L,73356,243,68385,4169,0,11
11271,2022-03-09,Thessaly,GR-E,169593,2247,150798,8436,0,12
11272,2022-03-09,"Western Greece",GR-G,144327,1440,129858,7815,0,13
11273,2022-03-09,"Western Macedonia",GR-C,67878,779,60270,3904,0,14
11274,2022-03-09,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11275,2022-03-09,"Under Investigation",GR-U,76132,108,0,0,0,16
11276,2022-03-10,Attica,GR-I,872564,8185,806785,46100,0,1
11277,2022-03-10,"Central Greece",GR-H,100115,991,88997,6827,0,2
11278,2022-03-10,"Central Macedonia",GR-B,483121,8044,434666,20493,0,3
11279,2022-03-10,Crete,GR-M,165795,710,145814,12865,0,4
11280,2022-03-10,"Eastern Macedonia and Thrace",GR-A,132597,1777,122696,4974,0,5
11281,2022-03-10,Epirus,GR-D,72019,445,64420,4092,0,6
11282,2022-03-10,"Ionian Islands",GR-F,45196,240,41458,2548,0,7
11283,2022-03-10,"Mount Athos",GR-69,197,7,211,14,0,8
11284,2022-03-10,"North Aegean",GR-K,43398,248,39034,2601,0,9
11285,2022-03-10,Peloponnese,GR-J,113352,946,101544,6415,0,10
11286,2022-03-10,"South Aegean",GR-L,74079,244,69085,4248,0,11
11287,2022-03-10,Thessaly,GR-E,170961,2254,152047,8743,0,12
11288,2022-03-10,"Western Greece",GR-G,145958,1444,131066,8705,0,13
11289,2022-03-10,"Western Macedonia",GR-C,68484,781,60759,3824,0,14
11290,2022-03-10,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11291,2022-03-10,"Under Investigation",GR-U,76795,108,0,0,0,16
11292,2022-03-11,Attica,GR-I,879093,8197,812386,48926,0,1
11293,2022-03-11,"Central Greece",GR-H,101105,992,89747,7195,0,2
11294,2022-03-11,"Central Macedonia",GR-B,486330,8057,436980,21447,0,3
11295,2022-03-11,Crete,GR-M,167786,712,147257,13720,0,4
11296,2022-03-11,"Eastern Macedonia and Thrace",GR-A,133285,1780,123318,5157,0,5
11297,2022-03-11,Epirus,GR-D,72643,447,64888,4237,0,6
11298,2022-03-11,"Ionian Islands",GR-F,45667,241,41726,2726,0,7
11299,2022-03-11,"Mount Athos",GR-69,197,7,211,14,0,8
11300,2022-03-11,"North Aegean",GR-K,43787,248,39356,2746,0,9
11301,2022-03-11,Peloponnese,GR-J,114444,948,102229,7000,0,10
11302,2022-03-11,"South Aegean",GR-L,74787,244,69529,4571,0,11
11303,2022-03-11,Thessaly,GR-E,172351,2259,152934,9435,0,12
11304,2022-03-11,"Western Greece",GR-G,147645,1450,132019,9700,0,13
11305,2022-03-11,"Western Macedonia",GR-C,69227,782,61173,4153,0,14
11306,2022-03-11,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11307,2022-03-11,"Under Investigation",GR-U,77544,109,0,0,0,16
11308,2022-03-12,Attica,GR-I,885468,8215,817759,49768,0,1
11309,2022-03-12,"Central Greece",GR-H,102064,993,90466,7503,0,2
11310,2022-03-12,"Central Macedonia",GR-B,489170,8061,439359,22628,0,3
11311,2022-03-12,Crete,GR-M,169419,714,148659,14095,0,4
11312,2022-03-12,"Eastern Macedonia and Thrace",GR-A,133912,1780,123878,5373,0,5
11313,2022-03-12,Epirus,GR-D,73195,449,65356,4537,0,6
11314,2022-03-12,"Ionian Islands",GR-F,46074,242,41968,2996,0,7
11315,2022-03-12,"Mount Athos",GR-69,197,7,213,12,0,8
11316,2022-03-12,"North Aegean",GR-K,44136,248,39637,2798,0,9
11317,2022-03-12,Peloponnese,GR-J,115403,949,102910,7339,0,10
11318,2022-03-12,"South Aegean",GR-L,75460,248,69957,4752,0,11
11319,2022-03-12,Thessaly,GR-E,173537,2261,153907,9384,0,12
11320,2022-03-12,"Western Greece",GR-G,148978,1453,132816,10064,0,13
11321,2022-03-12,"Western Macedonia",GR-C,69845,783,61568,4588,0,14
11322,2022-03-12,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11323,2022-03-12,"Under Investigation",GR-U,78002,110,0,0,0,16
11324,2022-03-13,Attica,GR-I,889374,8235,823174,45969,0,1
11325,2022-03-13,"Central Greece",GR-H,102598,995,91220,7388,0,2
11326,2022-03-13,"Central Macedonia",GR-B,490980,8064,441795,21944,0,3
11327,2022-03-13,Crete,GR-M,170567,715,150187,13648,0,4
11328,2022-03-13,"Eastern Macedonia and Thrace",GR-A,134305,1781,124510,5217,0,5
11329,2022-03-13,Epirus,GR-D,73574,451,65826,4375,0,6
11330,2022-03-13,"Ionian Islands",GR-F,46388,243,42301,2980,0,7
11331,2022-03-13,"Mount Athos",GR-69,197,7,214,11,0,8
11332,2022-03-13,"North Aegean",GR-K,44381,250,39965,2657,0,9
11333,2022-03-13,Peloponnese,GR-J,115984,953,103611,7277,0,10
11334,2022-03-13,"South Aegean",GR-L,75886,249,70454,4674,0,11
11335,2022-03-13,Thessaly,GR-E,174369,2266,154801,9017,0,12
11336,2022-03-13,"Western Greece",GR-G,149745,1458,133795,10264,0,13
11337,2022-03-13,"Western Macedonia",GR-C,70204,784,61991,4338,0,14
11338,2022-03-13,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11339,2022-03-13,"Under Investigation",GR-U,78294,111,0,0,0,16
11340,2022-03-14,Attica,GR-I,896762,8260,828232,50425,0,1
11341,2022-03-14,"Central Greece",GR-H,103656,996,91948,7315,0,2
11342,2022-03-14,"Central Macedonia",GR-B,494461,8084,444045,21896,0,3
11343,2022-03-14,Crete,GR-M,172619,717,151535,14242,0,4
11344,2022-03-14,"Eastern Macedonia and Thrace",GR-A,135091,1785,125069,5095,0,5
11345,2022-03-14,Epirus,GR-D,74251,454,66234,4659,0,6
11346,2022-03-14,"Ionian Islands",GR-F,46885,244,42535,3085,0,7
11347,2022-03-14,"Mount Athos",GR-69,197,7,222,3,0,8
11348,2022-03-14,"North Aegean",GR-K,44839,251,40246,2731,0,9
11349,2022-03-14,Peloponnese,GR-J,117207,959,104293,7425,0,10
11350,2022-03-14,"South Aegean",GR-L,76644,249,70870,4857,0,11
11351,2022-03-14,Thessaly,GR-E,175837,2269,155739,9817,0,12
11352,2022-03-14,"Western Greece",GR-G,151424,1463,134644,10441,0,13
11353,2022-03-14,"Western Macedonia",GR-C,70812,786,62429,4485,0,14
11354,2022-03-14,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11355,2022-03-14,"Under Investigation",GR-U,78855,111,0,0,0,16
11356,2022-03-15,Attica,GR-I,905496,8279,832075,51255,0,1
11357,2022-03-15,"Central Greece",GR-H,105038,998,92426,7945,0,2
11358,2022-03-15,"Central Macedonia",GR-B,498615,8093,445610,23226,0,3
11359,2022-03-15,Crete,GR-M,174867,718,152506,15324,0,4
11360,2022-03-15,"Eastern Macedonia and Thrace",GR-A,135962,1788,125473,5393,0,5
11361,2022-03-15,Epirus,GR-D,74981,455,66555,5006,0,6
11362,2022-03-15,"Ionian Islands",GR-F,47497,245,42755,3506,0,7
11363,2022-03-15,"Mount Athos",GR-69,199,8,222,5,0,8
11364,2022-03-15,"North Aegean",GR-K,45391,251,40462,3065,0,9
11365,2022-03-15,Peloponnese,GR-J,118516,960,104779,7877,0,10
11366,2022-03-15,"South Aegean",GR-L,77524,250,71202,5245,0,11
11367,2022-03-15,Thessaly,GR-E,177674,2274,156402,10396,0,12
11368,2022-03-15,"Western Greece",GR-G,153131,1469,135106,11423,0,13
11369,2022-03-15,"Western Macedonia",GR-C,71597,786,62694,4904,0,14
11370,2022-03-15,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
11371,2022-03-15,"Under Investigation",GR-U,79588,112,0,0,0,16
11372,2022-03-16,Attica,GR-I,913509,8295,834988,56814,0,1
11373,2022-03-16,"Central Greece",GR-H,106147,1000,92871,8669,0,2
11374,2022-03-16,"Central Macedonia",GR-B,502261,8105,446932,24491,0,3
11375,2022-03-16,Crete,GR-M,176889,719,153410,15952,0,4
11376,2022-03-16,"Eastern Macedonia and Thrace",GR-A,136718,1790,125702,5899,0,5
11377,2022-03-16,Epirus,GR-D,75684,456,66843,5156,0,6
