id,date,category,cases,deaths,intensive,DISCHARGED,HOSPITALIZED,HOSPITALIZED_IN_ICU,PASSED_AWAY,RECOVERED,TREATED_AT_HOME
3608,2022-09-19,65+,458284,25640,69,56886,725,66,27725,510459,7090
3609,2022-09-20,0-17,882657,7,0,5001,33,2,28,989124,5133
3610,2022-09-20,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3611,2022-09-20,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3612,2022-09-20,65+,458284,25640,69,56886,725,66,27725,510459,7090
3613,2022-09-21,0-17,882657,7,0,5001,33,2,28,989124,5133
3614,2022-09-21,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3615,2022-09-21,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3616,2022-09-21,65+,458284,25640,69,56886,725,66,27725,510459,7090
3617,2022-09-22,0-17,882657,7,0,5001,33,2,28,989124,5133
3618,2022-09-22,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3619,2022-09-22,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3620,2022-09-22,65+,458284,25640,69,56886,725,66,27725,510459,7090
3621,2022-09-23,0-17,882657,7,0,5001,33,2,28,989124,5133
3622,2022-09-23,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3623,2022-09-23,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3624,2022-09-23,65+,458284,25640,69,56886,725,66,27725,510459,7090
3625,2022-09-24,0-17,882657,7,0,5001,33,2,28,989124,5133
3626,2022-09-24,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3627,2022-09-24,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3628,2022-09-24,65+,458284,25640,69,56886,725,66,27725,510459,7090
3629,2022-09-25,0-17,882657,7,0,5001,33,2,28,989124,5133
3630,2022-09-25,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3631,2022-09-25,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3632,2022-09-25,65+,458284,25640,69,56886,725,66,27725,510459,7090
3633,2022-09-26,0-17,882657,7,0,5001,33,2,28,989124,5133
3634,2022-09-26,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3635,2022-09-26,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3636,2022-09-26,65+,458284,25640,69,56886,725,66,27725,510459,7090
3637,2022-09-27,0-17,882657,7,0,5001,33,2,28,989124,5133
3638,2022-09-27,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3639,2022-09-27,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3640,2022-09-27,65+,458284,25640,69,56886,725,66,27725,510459,7090
3641,2022-09-28,0-17,882657,7,0,5001,33,2,28,989124,5133
3642,2022-09-28,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3643,2022-09-28,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3644,2022-09-28,65+,458284,25640,69,56886,725,66,27725,510459,7090
3645,2022-09-29,0-17,882657,7,0,5001,33,2,28,989124,5133
3646,2022-09-29,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3647,2022-09-29,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3648,2022-09-29,65+,458284,25640,69,56886,725,66,27725,510459,7090
3649,2022-09-30,0-17,882657,7,0,5001,33,2,28,989124,5133
3650,2022-09-30,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3651,2022-09-30,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3652,2022-09-30,65+,458284,25640,69,56886,725,66,27725,510459,7090
3653,2022-10-01,0-17,882657,7,0,5001,33,2,28,989124,5133
3654,2022-10-01,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3655,2022-10-01,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3656,2022-10-01,65+,458284,25640,69,56886,725,66,27725,510459,7090
3657,2022-10-02,0-17,882657,7,0,5001,33,2,28,989124,5133
3658,2022-10-02,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3659,2022-10-02,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3660,2022-10-02,65+,458284,25640,69,56886,725,66,27725,510459,7090
3661,2022-10-03,0-17,882657,7,0,5001,33,2,28,989124,5133
3662,2022-10-03,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3663,2022-10-03,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3664,2022-10-03,65+,458284,25640,69,56886,725,66,27725,510459,7090
3665,2022-10-04,0-17,882657,7,0,5001,33,2,28,989124,5133
3666,2022-10-04,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3667,2022-10-04,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3668,2022-10-04,65+,458284,25640,69,56886,725,66,27725,510459,7090
3669,2022-10-05,0-17,882657,7,0,5001,33,2,28,989124,5133
3670,2022-10-05,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3671,2022-10-05,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3672,2022-10-05,65+,458284,25640,69,56886,725,66,27725,510459,7090
3673,2022-10-06,0-17,882657,7,0,5001,33,2,28,989124,5133
3674,2022-10-06,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3675,2022-10-06,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3676,2022-10-06,65+,458284,25640,69,56886,725,66,27725,510459,7090
3677,2022-10-07,0-17,882657,7,0,5001,33,2,28,989124,5133
3678,2022-10-07,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3679,2022-10-07,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3680,2022-10-07,65+,458284,25640,69,56886,725,66,27725,510459,7090
3681,2022-10-08,0-17,882657,7,0,5001,33,2,28,989124,5133
3682,2022-10-08,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3683,2022-10-08,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3684,2022-10-08,65+,458284,25640,69,56886,725,66,27725,510459,7090
3685,2022-10-09,0-17,882657,7,0,5001,33,2,28,989124,5133
3686,2022-10-09,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3687,2022-10-09,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3688,2022-10-09,65+,458284,25640,69,56886,725,66,27725,510459,7090
3689,2022-10-10,0-17,882657,7,0,5001,33,2,28,989124,5133
3690,2022-10-10,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3691,2022-10-10,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3692,2022-10-10,65+,458284,25640,69,56886,725,66,27725,510459,7090
3693,2022-10-11,0-17,882657,7,0,5001,33,2,28,989124,5133
3694,2022-10-11,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3695,2022-10-11,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3696,2022-10-11,65+,458284,25640,69,56886,725,66,27725,510459,7090
3697,2022-10-12,0-17,882657,7,0,5001,33,2,28,989124,5133
3698,2022-10-12,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3699,2022-10-12,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3700,2022-10-12,65+,458284,25640,69,56886,725,66,27725,510459,7090
3701,2022-10-13,0-17,882657,7,0,5001,33,2,28,989124,5133
3702,2022-10-13,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3703,2022-10-13,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3704,2022-10-13,65+,458284,25640,69,56886,725,66,27725,510459,7090
3705,2022-10-14,0-17,882657,7,0,5001,33,2,28,989124,5133
3706,2022-10-14,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3707,2022-10-14,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3708,2022-10-14,65+,458284,25640,69,56886,725,66,27725,510459,7090
3709,2022-10-15,0-17,882657,7,0,5001,33,2,28,989124,5133
3710,2022-10-15,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3711,2022-10-15,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3712,2022-10-15,65+,458284,25640,69,56886,725,66,27725,510459,7090
3713,2022-10-16,0-17,882657,7,0,5001,33,2,28,989124,5133
3714,2022-10-16,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3715,2022-10-16,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3716,2022-10-16,65+,458284,25640,69,56886,725,66,27725,510459,7090
3717,2022-10-17,0-17,882657,7,0,5001,33,2,28,989124,5133
3718,2022-10-17,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3719,2022-10-17,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3720,2022-10-17,65+,458284,25640,69,56886,725,66,27725,510459,7090
3721,2022-10-18,0-17,882657,7,0,5001,33,2,28,989124,5133
3722,2022-10-18,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3723,2022-10-18,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3724,2022-10-18,65+,458284,25640,69,56886,725,66,27725,510459,7090
3725,2022-10-19,0-17,882657,7,0,5001,33,2,28,989124,5133
3726,2022-10-19,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3727,2022-10-19,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3728,2022-10-19,65+,458284,25640,69,56886,725,66,27725,510459,7090
3729,2022-10-20,0-17,882657,7,0,5001,33,2,28,989124,5133
3730,2022-10-20,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3731,2022-10-20,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3732,2022-10-20,65+,458284,25640,69,56886,725,66,27725,510459,7090
3733,2022-10-21,0-17,882657,7,0,5001,33,2,28,989124,5133
3734,2022-10-21,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3735,2022-10-21,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3736,2022-10-21,65+,458284,25640,69,56886,725,66,27725,510459,7090
3737,2022-10-22,0-17,882657,7,0,5001,33,2,28,989124,5133
3738,2022-10-22,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3739,2022-10-22,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3740,2022-10-22,65+,458284,25640,69,56886,725,66,27725,510459,7090
3741,2022-10-23,0-17,882657,7,0,5001,33,2,28,989124,5133
3742,2022-10-23,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3743,2022-10-23,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3744,2022-10-23,65+,458284,25640,69,56886,725,66,27725,510459,7090
3745,2022-10-24,0-17,882657,7,0,5001,33,2,28,989124,5133
3746,2022-10-24,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3747,2022-10-24,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3748,2022-10-24,65+,458284,25640,69,56886,725,66,27725,510459,7090
3749,2022-10-25,0-17,882657,7,0,5001,33,2,28,989124,5133
3750,2022-10-25,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3751,2022-10-25,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3752,2022-10-25,65+,458284,25640,69,56886,725,66,27725,510459,7090
3753,2022-10-26,0-17,882657,7,0,5001,33,2,28,989124,5133
3754,2022-10-26,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3755,2022-10-26,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3756,2022-10-26,65+,458284,25640,69,56886,725,66,27725,510459,7090
3757,2022-10-27,0-17,882657,7,0,5001,33,2,28,989124,5133
3758,2022-10-27,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3759,2022-10-27,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3760,2022-10-27,65+,458284,25640,69,56886,725,66,27725,510459,7090
3761,2022-10-28,0-17,882657,7,0,5001,33,2,28,989124,5133
3762,2022-10-28,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3763,2022-10-28,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3764,2022-10-28,65+,458284,25640,69,56886,725,66,27725,510459,7090
3765,2022-10-29,0-17,882657,7,0,5001,33,2,28,989124,5133
3766,2022-10-29,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3767,2022-10-29,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3768,2022-10-29,65+,458284,25640,69,56886,725,66,27725,510459,7090
3769,2022-10-30,0-17,882657,7,0,5001,33,2,28,989124,5133
3770,2022-10-30,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3771,2022-10-30,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3772,2022-10-30,65+,458284,25640,69,56886,725,66,27725,510459,7090
3773,2022-10-31,0-17,882657,7,0,5001,33,2,28,989124,5133
3774,2022-10-31,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3775,2022-10-31,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3776,2022-10-31,65+,458284,25640,69,56886,725,66,27725,510459,7090
3777,2022-11-01,0-17,882657,7,0,5001,33,2,28,989124,5133
3778,2022-11-01,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3779,2022-11-01,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3780,2022-11-01,65+,458284,25640,69,56886,725,66,27725,510459,7090
3781,2022-11-02,0-17,882657,7,0,5001,33,2,28,989124,5133
3782,2022-11-02,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3783,2022-11-02,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3784,2022-11-02,65+,458284,25640,69,56886,725,66,27725,510459,7090
3785,2022-11-03,0-17,882657,7,0,5001,33,2,28,989124,5133
3786,2022-11-03,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3787,2022-11-03,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3788,2022-11-03,65+,458284,25640,69,56886,725,66,27725,510459,7090
3789,2022-11-04,0-17,882657,7,0,5001,33,2,28,989124,5133
3790,2022-11-04,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3791,2022-11-04,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3792,2022-11-04,65+,458284,25640,69,56886,725,66,27725,510459,7090
3793,2022-11-05,0-17,882657,7,0,5001,33,2,28,989124,5133
3794,2022-11-05,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3795,2022-11-05,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3796,2022-11-05,65+,458284,25640,69,56886,725,66,27725,510459,7090
3797,2022-11-06,0-17,882657,7,0,5001,33,2,28,989124,5133
3798,2022-11-06,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3799,2022-11-06,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3800,2022-11-06,65+,458284,25640,69,56886,725,66,27725,510459,7090
3801,2022-11-07,0-17,882657,7,0,5001,33,2,28,989124,5133
3802,2022-11-07,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3803,2022-11-07,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3804,2022-11-07,65+,458284,25640,69,56886,725,66,27725,510459,7090
3805,2022-11-08,0-17,882657,7,0,5001,33,2,28,989124,5133
3806,2022-11-08,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3807,2022-11-08,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3808,2022-11-08,65+,458284,25640,69,56886,725,66,27725,510459,7090
3809,2022-11-09,0-17,882657,7,0,5001,33,2,28,989124,5133
3810,2022-11-09,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3811,2022-11-09,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3812,2022-11-09,65+,458284,25640,69,56886,725,66,27725,510459,7090
3813,2022-11-10,0-17,882657,7,0,5001,33,2,28,989124,5133
3814,2022-11-10,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3815,2022-11-10,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3816,2022-11-10,65+,458284,25640,69,56886,725,66,27725,510459,7090
3817,2022-11-11,0-17,882657,7,0,5001,33,2,28,989124,5133
3818,2022-11-11,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3819,2022-11-11,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3820,2022-11-11,65+,458284,25640,69,56886,725,66,27725,510459,7090
3821,2022-11-12,0-17,882657,7,0,5001,33,2,28,989124,5133
3822,2022-11-12,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3823,2022-11-12,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3824,2022-11-12,65+,458284,25640,69,56886,725,66,27725,510459,7090
3825,2022-11-13,0-17,882657,7,0,5001,33,2,28,989124,5133
3826,2022-11-13,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3827,2022-11-13,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3828,2022-11-13,65+,458284,25640,69,56886,725,66,27725,510459,7090
3829,2022-11-14,0-17,882657,7,0,5001,33,2,28,989124,5133
3830,2022-11-14,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3831,2022-11-14,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3832,2022-11-14,65+,458284,25640,69,56886,725,66,27725,510459,7090
3833,2022-11-15,0-17,882657,7,0,5001,33,2,28,989124,5133
3834,2022-11-15,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3835,2022-11-15,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3836,2022-11-15,65+,458284,25640,69,56886,725,66,27725,510459,7090
3837,2022-11-16,0-17,882657,7,0,5001,33,2,28,989124,5133
3838,2022-11-16,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3839,2022-11-16,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3840,2022-11-16,65+,458284,25640,69,56886,725,66,27725,510459,7090
3841,2022-11-17,0-17,882657,7,0,5001,33,2,28,989124,5133
3842,2022-11-17,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3843,2022-11-17,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3844,2022-11-17,65+,458284,25640,69,56886,725,66,27725,510459,7090
3845,2022-11-18,0-17,882657,7,0,5001,33,2,28,989124,5133
3846,2022-11-18,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3847,2022-11-18,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3848,2022-11-18,65+,458284,25640,69,56886,725,66,27725,510459,7090
3849,2022-11-19,0-17,882657,7,0,5001,33,2,28,989124,5133
3850,2022-11-19,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3851,2022-11-19,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3852,2022-11-19,65+,458284,25640,69,56886,725,66,27725,510459,7090
3853,2022-11-20,0-17,882657,7,0,5001,33,2,28,989124,5133
3854,2022-11-20,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3855,2022-11-20,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3856,2022-11-20,65+,458284,25640,69,56886,725,66,27725,510459,7090
3857,2022-11-21,0-17,882657,7,0,5001,33,2,28,989124,5133
3858,2022-11-21,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3859,2022-11-21,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3860,2022-11-21,65+,458284,25640,69,56886,725,66,27725,510459,7090
3861,2022-11-22,0-17,882657,7,0,5001,33,2,28,989124,5133
3862,2022-11-22,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3863,2022-11-22,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3864,2022-11-22,65+,458284,25640,69,56886,725,66,27725,510459,7090
3865,2022-11-23,0-17,882657,7,0,5001,33,2,28,989124,5133
3866,2022-11-23,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3867,2022-11-23,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3868,2022-11-23,65+,458284,25640,69,56886,725,66,27725,510459,7090
3869,2022-11-24,0-17,882657,7,0,5001,33,2,28,989124,5133
3870,2022-11-24,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3871,2022-11-24,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3872,2022-11-24,65+,458284,25640,69,56886,725,66,27725,510459,7090
3873,2022-11-25,0-17,882657,7,0,5001,33,2,28,989124,5133
3874,2022-11-25,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3875,2022-11-25,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3876,2022-11-25,65+,458284,25640,69,56886,725,66,27725,510459,7090
3877,2022-11-26,0-17,882657,7,0,5001,33,2,28,989124,5133
3878,2022-11-26,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3879,2022-11-26,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3880,2022-11-26,65+,458284,25640,69,56886,725,66,27725,510459,7090
3881,2022-11-27,0-17,882657,7,0,5001,33,2,28,989124,5133
3882,2022-11-27,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3883,2022-11-27,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3884,2022-11-27,65+,458284,25640,69,56886,725,66,27725,510459,7090
3885,2022-11-28,0-17,882657,7,0,5001,33,2,28,989124,5133
3886,2022-11-28,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3887,2022-11-28,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3888,2022-11-28,65+,458284,25640,69,56886,725,66,27725,510459,7090
3889,2022-11-29,0-17,882657,7,0,5001,33,2,28,989124,5133
3890,2022-11-29,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3891,2022-11-29,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3892,2022-11-29,65+,458284,25640,69,56886,725,66,27725,510459,7090
3893,2022-11-30,0-17,882657,7,0,5001,33,2,28,989124,5133
3894,2022-11-30,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3895,2022-11-30,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3896,2022-11-30,65+,458284,25640,69,56886,725,66,27725,510459,7090
3897,2022-12-01,0-17,882657,7,0,5001,33,2,28,989124,5133
3898,2022-12-01,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3899,2022-12-01,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3900,2022-12-01,65+,458284,25640,69,56886,725,66,27725,510459,7090
3901,2022-12-02,0-17,882657,7,0,5001,33,2,28,989124,5133
3902,2022-12-02,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3903,2022-12-02,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3904,2022-12-02,65+,458284,25640,69,56886,725,66,27725,510459,7090
3905,2022-12-03,0-17,882657,7,0,5001,33,2,28,989124,5133
3906,2022-12-03,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3907,2022-12-03,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3908,2022-12-03,65+,458284,25640,69,56886,725,66,27725,510459,7090
3909,2022-12-04,0-17,882657,7,0,5001,33,2,28,989124,5133
3910,2022-12-04,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3911,2022-12-04,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3912,2022-12-04,65+,458284,25640,69,56886,725,66,27725,510459,7090
3913,2022-12-05,0-17,882657,7,0,5001,33,2,28,989124,5133
3914,2022-12-05,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3915,2022-12-05,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3916,2022-12-05,65+,458284,25640,69,56886,725,66,27725,510459,7090
3917,2022-12-06,0-17,882657,7,0,5001,33,2,28,989124,5133
3918,2022-12-06,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3919,2022-12-06,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3920,2022-12-06,65+,458284,25640,69,56886,725,66,27725,510459,7090
3921,2022-12-07,0-17,882657,7,0,5001,33,2,28,989124,5133
3922,2022-12-07,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3923,2022-12-07,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3924,2022-12-07,65+,458284,25640,69,56886,725,66,27725,510459,7090
3925,2022-12-08,0-17,882657,7,0,5001,33,2,28,989124,5133
3926,2022-12-08,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3927,2022-12-08,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3928,2022-12-08,65+,458284,25640,69,56886,725,66,27725,510459,7090
3929,2022-12-09,0-17,882657,7,0,5001,33,2,28,989124,5133
3930,2022-12-09,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3931,2022-12-09,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3932,2022-12-09,65+,458284,25640,69,56886,725,66,27725,510459,7090
3933,2022-12-10,0-17,882657,7,0,5001,33,2,28,989124,5133
3934,2022-12-10,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3935,2022-12-10,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3936,2022-12-10,65+,458284,25640,69,56886,725,66,27725,510459,7090
3937,2022-12-11,0-17,882657,7,0,5001,33,2,28,989124,5133
3938,2022-12-11,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3939,2022-12-11,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3940,2022-12-11,65+,458284,25640,69,56886,725,66,27725,510459,7090
3941,2022-12-12,0-17,882657,7,0,5001,33,2,28,989124,5133
3942,2022-12-12,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3943,2022-12-12,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3944,2022-12-12,65+,458284,25640,69,56886,725,66,27725,510459,7090
3945,2022-12-13,0-17,882657,7,0,5001,33,2,28,989124,5133
3946,2022-12-13,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3947,2022-12-13,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3948,2022-12-13,65+,458284,25640,69,56886,725,66,27725,510459,7090
3949,2022-12-14,0-17,882657,7,0,5001,33,2,28,989124,5133
3950,2022-12-14,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3951,2022-12-14,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3952,2022-12-14,65+,458284,25640,69,56886,725,66,27725,510459,7090
3953,2022-12-15,0-17,882657,7,0,5001,33,2,28,989124,5133
3954,2022-12-15,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3955,2022-12-15,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3956,2022-12-15,65+,458284,25640,69,56886,725,66,27725,510459,7090
3957,2022-12-16,0-17,882657,7,0,5001,33,2,28,989124,5133
3958,2022-12-16,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3959,2022-12-16,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3960,2022-12-16,65+,458284,25640,69,56886,725,66,27725,510459,7090
3961,2022-12-17,0-17,882657,7,0,5001,33,2,28,989124,5133
3962,2022-12-17,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3963,2022-12-17,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3964,2022-12-17,65+,458284,25640,69,56886,725,66,27725,510459,7090
3965,2022-12-18,0-17,882657,7,0,5001,33,2,28,989124,5133
3966,2022-12-18,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3967,2022-12-18,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3968,2022-12-18,65+,458284,25640,69,56886,725,66,27725,510459,7090
3969,2022-12-19,0-17,882657,7,0,5001,33,2,28,989124,5133
3970,2022-12-19,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3971,2022-12-19,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
3972,2022-12-19,65+,458284,25640,69,56886,725,66,27725,510459,7090
3973,2022-12-20,0-17,882657,7,0,5001,33,2,28,989124,5133
3974,2022-12-20,18-39,1294391,219,6,12345,27,4,262,1491930,9060
3975,2022-12-20,40-64,1408871,4610,28,49081,156,26,4816,1650283,14459
